magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
ITS,6130-14-3191572,4.0,0.0,-4.0
LLE,7025-01-5309912,4.0,0.0,-4.0
NCY,5985-14-4775839,4.0,0.0,-4.0
TLN,5998-14-5502267,4.0,0.0,-4.0
CGC,7025-01-7023400,4.0,0.0,-4.0
SZA,5810-14-4700847,4.0,0.0,-4.0
NCY,5975-15-0182073,4.0,0.0,-4.0
CGC,7025-01-7068901,4.0,0.0,-4.0
ITS,6130-99-2346189,4.0,0.0,-4.0
CRL,6730-14-5863391,4.0,0.0,-4.0
FVS,7490-01-5851431,4.0,0.0,-4.0
CHN,7035-14-5926344,4.0,0.0,-4.0
CHN,7035-14-5729611,4.0,0.0,-4.0
SZA,5975-22-6194870,4.0,0.0,-4.0
ITS,5998-99-6659071,4.0,0.0,-4.0
LLE,7025-01-6715347,4.0,0.0,-4.0
CGC,7025-01-5868738,4.0,0.0,-4.0
TLN,6130-01-6854368,4.0,0.0,-4.0
NCY,7025-14-4761885,4.0,0.0,-4.0
CNSO,5895-14-5910813,4.0,0.0,-4.0
CHN,5975-01-6429653,4.0,0.0,-4.0
CGC,7025-37-5481366,4.0,0.0,-4.0
CNSO,5895-14-5910812,4.0,0.0,-4.0
TRS,5998-14-4636521,4.0,0.0,-4.0
CGC,7010-14-5636071,4.0,0.0,-4.0
CNSO,5895-14-5875972,4.0,0.0,-4.0
FVS,7025-01-6519677,4.0,0.0,-4.0
NCY,6130-14-4252186,4.0,0.0,-4.0
NCY,6130-01-6798090,4.0,0.0,-4.0
FVS,5998-14-5331095,4.0,0.0,-4.0
NCY,7025-15-0168229,4.0,0.0,-4.0
ITS,7010-14-5933429,4.0,0.0,-4.0
NCY,7025-15-0137638,4.0,0.0,-4.0
CGC,7010-14-5918742,4.0,0.0,-4.0
FVS,7025-01-6266253,4.0,0.0,-4.0
RNS,5975-14-6087792,4.0,0.0,-4.0
RNS,6130-01-6319570,4.0,0.0,-4.0
TRS,5820-14-5143181,4.0,0.0,-4.0
TRS,5985-14-4755777,4.0,0.0,-4.0
FVS,5998-14-4043405,4.0,0.0,-4.0
CNSO,5998-14-5395113,4.0,0.0,-4.0
RNS,5820-17-1247012,4.0,0.0,-4.0
CNSO,5998-14-5395112,4.0,0.0,-4.0
RNS,5895-01-6313006,4.0,0.0,-4.0
CHN,5895-01-6850029,4.0,0.0,-4.0
FVS,5998-14-4176318,4.0,0.0,-4.0
TLN,5895-14-5869564,4.0,0.0,-4.0
CHN,5895-14-5467782,4.0,0.0,-4.0
TRS,5998-14-4747163,4.0,0.0,-4.0
TLN,DIRI-14-0004419,4.0,0.0,-4.0
TRS,5985-14-5223378,4.0,0.0,-4.0
RNS,5975-14-5673309,4.0,0.0,-4.0
RNS,5975-14-5882187,4.0,0.0,-4.0
CHN,5895-14-5648728,4.0,0.0,-4.0
SZA,5998-14-5126208,4.0,0.0,-4.0
CHN,5895-14-5827556,4.0,0.0,-4.0
CNSO,5998-01-4565949,7.0,3.0,-4.0
ITS,7035-14-5926344,4.0,0.0,-4.0
ITS,7010-14-5926783,4.0,0.0,-4.0
CGC,7010-14-5926757,4.0,0.0,-4.0
NCY,5998-15-0157572,4.0,0.0,-4.0
FVS,7025-14-5906224,4.0,0.0,-4.0
CGC,7025-01-5331961,4.0,0.0,-4.0
SZA,5820-14-5900886,4.0,0.0,-4.0
NCY,7025-14-5536987,4.0,0.0,-4.0
STG,7025-37-5481366,4.0,0.0,-4.0
RNS,5985-14-5223361,4.0,0.0,-4.0
ITS,6625-14-5670399,4.0,0.0,-4.0
NCY,5975-14-5151088,4.0,0.0,-4.0
ITS,5998-58-0011818,4.0,0.0,-4.0
NCY,5985-14-5223374,4.0,0.0,-4.0
LLE,7010-14-5918742,4.0,0.0,-4.0
LLE,5895-01-6798099,4.0,0.0,-4.0
RNS,5985-14-5223378,4.0,0.0,-4.0
NCY,7025-14-5947992,4.0,0.0,-4.0
FVS,5998-14-4454767,4.0,0.0,-4.0
LLE,7010-14-5926783,4.0,0.0,-4.0
CGC,7025-17-1278683,4.0,0.0,-4.0
TLN,5998-14-4761920,4.0,0.0,-4.0
RNS,5895-01-6720549,4.0,0.0,-4.0
TLN,5998-14-4761919,4.0,0.0,-4.0
FVS,5998-14-4428901,4.0,0.0,-4.0
FVS,7025-14-5250656,4.0,0.0,-4.0
TLN,5998-14-4761676,4.0,0.0,-4.0
ITS,7010-14-5848761,4.0,0.0,-4.0
RNS,5985-12-3128470,4.0,0.0,-4.0
RNS,5998-01-7206518,4.0,0.0,-4.0
RNS,6130-01-5372082,4.0,0.0,-4.0
SZA,5998-14-4761902,4.0,0.0,-4.0
LLE,7025-14-5572250,4.0,0.0,-4.0
ITS,7010-14-5636071,4.0,0.0,-4.0
TRS,5820-01-6785684,4.0,0.0,-4.0
CRL,5998-14-5149566,4.0,0.0,-4.0
ITS,5998-14-5660377,4.0,0.0,-4.0
RNS,5998-01-6775851,4.0,0.0,-4.0
CGC,7025-01-4605191,4.0,0.0,-4.0
TLN,5895-25-1509707,4.0,0.0,-4.0
STG,DIRI-14-0005433,4.0,0.0,-4.0
CGC,7025-01-5114279,4.0,0.0,-4.0
RNS,5895-01-6742580,4.0,0.0,-4.0
SZA,5895-14-5866355,4.0,0.0,-4.0
TLN,7025-15-2006137,4.0,0.0,-4.0
CRL,5810-14-5763435,4.0,0.0,-4.0
CHG,5975-14-4875871,4.0,0.0,-4.0
CNSO,7025-14-5925240,4.0,0.0,-4.0
TLN,5975-14-5882846,4.0,0.0,-4.0
LLE,5965-33-2032898,4.0,0.0,-4.0
CRL,5895-14-5787629,4.0,0.0,-4.0
LLE,5830-14-6066740,4.0,0.0,-4.0
FVS,5985-14-5362347,4.0,0.0,-4.0
TLN,6030-14-5952046,4.0,0.0,-4.0
TRS,5998-14-5595819,4.0,0.0,-4.0
NCY,5998-14-5126210,4.0,0.0,-4.0
CGC,5895-01-7022542,4.0,0.0,-4.0
LLE,5895-14-5951970,4.0,0.0,-4.0
STG,9070-DI-0042023,4.0,0.0,-4.0
CGC,5805-14-4936630,4.0,0.0,-4.0
TRS,5998-14-5435196,4.0,0.0,-4.0
STY,5805-14-5890258,4.0,0.0,-4.0
CRL,6130-14-5410849,4.0,0.0,-4.0
CGC,5805-14-5407614,4.0,0.0,-4.0
ITS,5895-15-0165313,4.0,0.0,-4.0
NCY,9080-DI-01320212,4.0,0.0,-4.0
LLG,5895-25-1509716,4.0,0.0,-4.0
LLG,5895-25-1509712,4.0,0.0,-4.0
RNS,5998-14-6099408,4.0,0.0,-4.0
CRL,5895-14-5827556,4.0,0.0,-4.0
CRL,5895-14-5886322,4.0,0.0,-4.0
CRL,5810-14-5860297,4.0,0.0,-4.0
RNS,6625-12-3789816,4.0,0.0,-4.0
CHG,5895-14-5714019,4.0,0.0,-4.0
NCY,DIRI-14-0000189,4.0,0.0,-4.0
TLN,5985-14-5511392,4.0,0.0,-4.0
NCY,5998-14-5416046,4.0,0.0,-4.0
LLG,5895-01-5583259,4.0,0.0,-4.0
CRL,5810-14-5872772,4.0,0.0,-4.0
CRL,6130-14-5648974,4.0,0.0,-4.0
NCY,7010-14-5961808,4.0,0.0,-4.0
CNSO,7050-17-1270835,4.0,0.0,-4.0
SZA,5805-14-5427833,4.0,0.0,-4.0
CHG,5895-14-5305129,4.0,0.0,-4.0
TLN,7035-14-5763749,4.0,0.0,-4.0
TLN,6030-01-6648246,4.0,0.0,-4.0
STY,5805-14-5821589,4.0,0.0,-4.0
NCY,5998-14-5164411,4.0,0.0,-4.0
LLE,5820-14-5697607,4.0,0.0,-4.0
LLG,5805-14-5427833,4.0,0.0,-4.0
STY,5815-14-5786788,4.0,0.0,-4.0
TRS,5998-14-5271978,4.0,0.0,-4.0
CRL,5895-01-6659304,4.0,0.0,-4.0
TLN,6030-01-6613575,4.0,0.0,-4.0
RNS,5895-14-5462694,4.0,0.0,-4.0
ITS,5825-14-6115901,4.0,0.0,-4.0
TLN,5985-14-5676663,4.0,0.0,-4.0
ITS,5830-14-3026455,4.0,0.0,-4.0
FVS,5996-12-3439584,4.0,0.0,-4.0
CHG,5820-14-5875037,4.0,0.0,-4.0
NCY,7025-01-5160134,4.0,0.0,-4.0
TLN,5999-14-5895251,4.0,0.0,-4.0
FVS,6625-12-4100424,4.0,0.0,-4.0
ITS,5895-14-5454072,4.0,0.0,-4.0
ITS,5895-01-5242108,4.0,0.0,-4.0
NCY,7025-01-6446649,4.0,0.0,-4.0
CGC,5810-14-5860297,4.0,0.0,-4.0
STG,7025-14-5821535,4.0,0.0,-4.0
CRL,6625-01-6246795,4.0,0.0,-4.0
ITS,5895-14-5784105,4.0,0.0,-4.0
ITS,5836-37-5349926,4.0,0.0,-4.0
LLE,5820-22-6224794,4.0,0.0,-4.0
LLE,5820-22-6151395,4.0,0.0,-4.0
CRL,5810-01-6687071,4.0,0.0,-4.0
RNS,5998-14-5660377,4.0,0.0,-4.0
STG,DIRI-14-0000178,4.0,0.0,-4.0
CGC,5810-14-5860295,5.0,1.0,-4.0
CRL,6130-14-5597812,4.0,0.0,-4.0
LLG,5895-15-0184756,4.0,0.0,-4.0
CNSO,7490-01-5800232,4.0,0.0,-4.0
TRS,5895-14-5710809,4.0,0.0,-4.0
LLE,5820-22-6229684,4.0,0.0,-4.0
LLG,5895-25-1509705,4.0,0.0,-4.0
LLE,5975-14-5651825,4.0,0.0,-4.0
LLE,5820-99-7095188,4.0,0.0,-4.0
NCY,7010-14-5933429,4.0,0.0,-4.0
CGC,5895-01-5720755,4.0,0.0,-4.0
FVS,6130-14-4454765,4.0,0.0,-4.0
CGC,5895-01-5598030,4.0,0.0,-4.0
CRL,5895-01-6944894,4.0,0.0,-4.0
TLN,5985-14-5613787,4.0,0.0,-4.0
TRS,5961-01-6107733,4.0,0.0,-4.0
LLG,5895-01-4758630,4.0,0.0,-4.0
ITS,5895-14-5951970,4.0,0.0,-4.0
SZA,5895-01-6850029,4.0,0.0,-4.0
CRL,7021-01-6647543,4.0,0.0,-4.0
LLG,5895-14-5812197,4.0,0.0,-4.0
CRL,5895-14-5595817,4.0,0.0,-4.0
CHG,5998-14-5729634,5.0,1.0,-4.0
CHG,5998-14-5416049,4.0,0.0,-4.0
RNS,5895-14-5866355,4.0,0.0,-4.0
TLN,5895-01-7089213,4.0,0.0,-4.0
CNSO,7025-99-1547353,4.0,0.0,-4.0
CGC,5895-01-5338940,4.0,0.0,-4.0
NCY,7025-01-5299163,4.0,0.0,-4.0
CRL,6130-15-1804826,4.0,0.0,-4.0
CHG,5998-14-5416054,4.0,0.0,-4.0
LLG,5820-14-5649877,4.0,0.0,-4.0
CRL,5805-14-5395175,4.0,0.0,-4.0
TLN,6130-14-5849984,4.0,0.0,-4.0
RNS,5998-15-0026037,4.0,0.0,-4.0
ITS,9020-DI-1042013,4.0,0.0,-4.0
TLN,6120-01-7084921,4.0,0.0,-4.0
ITS,9010-DI-1012016,4.0,0.0,-4.0
SZA,5998-14-4535516,4.0,0.0,-4.0
NCY,5895-01-6850029,4.0,0.0,-4.0
TLN,6030-14-5773598,4.0,0.0,-4.0
TLN,7035-14-5945540,4.0,0.0,-4.0
TLN,5895-14-5211649,4.0,0.0,-4.0
ITS,5975-14-4491636,4.0,0.0,-4.0
TLN,5985-12-3903666,4.0,0.0,-4.0
LLE,5895-14-5528514,4.0,0.0,-4.0
RNS,5998-14-5435196,4.0,0.0,-4.0
NCY,5895-14-5416048,4.0,0.0,-4.0
ITS,9020-DI-1012014,4.0,0.0,-4.0
TLN,7050-14-5822576,4.0,0.0,-4.0
ITS,5975-01-6745764,4.0,0.0,-4.0
TLN,7050-14-5699342,4.0,0.0,-4.0
TLN,6130-14-5930949,4.0,0.0,-4.0
CRL,7025-01-5160134,4.0,0.0,-4.0
CHG,6130-14-5850280,4.0,0.0,-4.0
NCY,7021-14-5732755,4.0,0.0,-4.0
NCY,5998-14-4535521,4.0,0.0,-4.0
TLN,7035-14-5468189,4.0,0.0,-4.0
CNSO,7025-01-6162699,4.0,0.0,-4.0
LLE,5810-14-5879461,4.0,0.0,-4.0
TLN,6625-01-6574269,4.0,0.0,-4.0
ITS,5895-01-6850029,4.0,0.0,-4.0
TRS,5895-14-5416048,4.0,0.0,-4.0
TLN,7025-58-0010926,4.0,0.0,-4.0
TRS,5975-14-5660288,4.0,0.0,-4.0
ITS,5805-14-5395177,4.0,0.0,-4.0
CRL,5820-12-3824432,4.0,0.0,-4.0
CRL,5895-01-6312265,4.0,0.0,-4.0
STG,DIRI-14-0001341,4.0,0.0,-4.0
CGC,5895-14-5878983,4.0,0.0,-4.0
STG,7490-01-5851431,4.0,0.0,-4.0
CRL,5820-14-5875037,4.0,0.0,-4.0
LLE,5895-14-5402712,4.0,0.0,-4.0
CGC,5820-12-4168258,4.0,0.0,-4.0
CFD,9010-DI-1002007,4.0,0.0,-4.0
ITS,8145-01-5572759,4.0,0.0,-4.0
CHG,5895-14-5854259,4.0,0.0,-4.0
NCY,5998-14-4535520,4.0,0.0,-4.0
STG,7490-33-2195754,4.0,0.0,-4.0
CGC,5895-14-5869566,4.0,0.0,-4.0
TLN,5895-14-5144529,4.0,0.0,-4.0
TLN,5895-01-7085964,4.0,0.0,-4.0
CRL,6130-14-56789052,4.0,0.0,-4.0
NCY,5998-14-5416052,4.0,0.0,-4.0
STG,7025-14-5947569,4.0,0.0,-4.0
NMS,5820-14-5875891,4.0,0.0,-4.0
SZA,5998-14-5416049,4.0,0.0,-4.0
LLG,5895-14-5356494,4.0,0.0,-4.0
CHG,5915-14-5530410,4.0,0.0,-4.0
ITS,DIRI-14-0000241,4.0,0.0,-4.0
TLN,5985-14-5918595,4.0,0.0,-4.0
LLE,5895-14-5606928,4.0,0.0,-4.0
RNS,5895-14-5166738,4.0,0.0,-4.0
CNSO,7025-01-6997419,4.0,0.0,-4.0
NCY,5998-14-4978786,4.0,0.0,-4.0
CRL,6130-01-6475354,4.0,0.0,-4.0
TLN,6130-15-2115590,4.0,0.0,-4.0
CFD,DIRI-14-0002652,4.0,0.0,-4.0
RNS,6625-12-3754465,4.0,0.0,-4.0
TLN,6130-15-1804826,4.0,0.0,-4.0
FVS,6130-14-5966461,4.0,0.0,-4.0
SZA,5805-14-5407612,4.0,0.0,-4.0
STG,7025-14-5674850,4.0,0.0,-4.0
CRL,5805-01-6442680,4.0,0.0,-4.0
FVS,5996-14-6021202,4.0,0.0,-4.0
RNS,5998-58-0013314,4.0,0.0,-4.0
TLN,5998-99-5336919,4.0,0.0,-4.0
TLN,5975-14-5882187,4.0,0.0,-4.0
CNSO,7025-14-5315268,4.0,0.0,-4.0
DOU,6021-01-6613538,3.0,0.0,-3.0
MLF,5820-17-1247012,3.0,0.0,-3.0
VCS,5975-14-5882846,3.0,0.0,-3.0
BRY,6130-99-1566580,3.0,0.0,-3.0
SDR,5895-14-5147138,3.0,0.0,-3.0
MDM,5810-14-5879458,3.0,0.0,-3.0
MDM,5805-01-6312047,3.0,0.0,-3.0
FVS,7025-01-6469108,3.0,0.0,-3.0
VLY,5826-14-4109587,3.0,0.0,-3.0
SDR,7025-17-1260324,3.0,0.0,-3.0
NCY,5998-14-5164413,3.0,0.0,-3.0
BSN,6080-14-5660388,3.0,0.0,-3.0
LYO,9080-DI-01220212,3.0,0.0,-3.0
EVX,5895-01-6998026,3.0,0.0,-3.0
DOU,6015-01-6745238,3.0,0.0,-3.0
PAU,7025-14-5849752,3.0,0.0,-3.0
MLF,5895-14-5802406,3.0,0.0,-3.0
VCS,5895-14-5854195,3.0,0.0,-3.0
CRL,6130-14-5115163,3.0,0.0,-3.0
CHG,5998-01-6152811,3.0,0.0,-3.0
EVX,5895-01-5242108,3.0,0.0,-3.0
DOU,6030-14-5906120,3.0,0.0,-3.0
BSN,6130-01-6014800,3.0,0.0,-3.0
BSN,6130-14-5115168,3.0,0.0,-3.0
BRY,7010-14-5926757,3.0,0.0,-3.0
MLF,5810-14-5872767,3.0,0.0,-3.0
LYO,DIRI-14-0002781,3.0,0.0,-3.0
MDM,5810-01-6687071,3.0,0.0,-3.0
ITS,7010-01-6292498,3.0,0.0,-3.0
MDM,5810-14-5668143,4.0,1.0,-3.0
BRY,6130-01-6477516,3.0,0.0,-3.0
VCS,5930-14-5736546,3.0,0.0,-3.0
BRY,7010-14-5918742,3.0,0.0,-3.0
STG,5998-01-6252330,3.0,0.0,-3.0
LYO,DIRI-14-0000189,3.0,0.0,-3.0
ITS,7010-14-5696893,3.0,0.0,-3.0
ITS,6650-14-5520111,3.0,0.0,-3.0
MDM,5120-12-4068022,3.0,0.0,-3.0
VCS,5895-14-5886322,3.0,0.0,-3.0
LLE,5810-14-6101328,3.0,0.0,-3.0
BRY,6130-01-6780165,3.0,0.0,-3.0
CHN,5975-14-5882187,3.0,0.0,-3.0
VLY,5810-14-4667907,3.0,0.0,-3.0
ITS,6625-58-0017819,3.0,0.0,-3.0
EVX,5895-01-5413058,3.0,0.0,-3.0
RNS,5998-14-5649223,3.0,0.0,-3.0
CHN,5998-14-5729629,3.0,0.0,-3.0
BRY,7010-14-5953125,3.0,0.0,-3.0
VCS,5975-14-5882184,3.0,0.0,-3.0
SDR,7490-01-5851431,3.0,0.0,-3.0
VLY,5820-17-1247012,3.0,0.0,-3.0
MDM,5810-14-5872765,3.0,0.0,-3.0
VLY,5810-14-5860301,3.0,0.0,-3.0
MLF,5895-14-5741621,3.0,0.0,-3.0
DOU,6030-14-5906121,3.0,0.0,-3.0
BSN,5975-14-6039259,3.0,0.0,-3.0
TLN,5998-14-4852168,3.0,0.0,-3.0
ITS,6130-25-1623620,3.0,0.0,-3.0
MSE,5120-12-4068022,3.0,0.0,-3.0
MSE,7025-14-5947596,3.0,0.0,-3.0
BSN,7025-01-5325468,3.0,0.0,-3.0
SRS,5810-14-5872751,3.0,0.0,-3.0
NCY,9020-DI-1082016,3.0,0.0,-3.0
CHN,7025-01-5229812,3.0,0.0,-3.0
BRY,5810-14-5860295,3.0,0.0,-3.0
MLF,6625-14-5744349,3.0,0.0,-3.0
EVX,6130-01-4604826,3.0,0.0,-3.0
TLN,7025-01-6814518,3.0,0.0,-3.0
NCY,7025-14-5849743,3.0,0.0,-3.0
BSN,7025-01-4721969,3.0,0.0,-3.0
BRY,5820-01-6504028,3.0,0.0,-3.0
BSN,7025-01-4605191,3.0,0.0,-3.0
MLF,6130-15-1804826,3.0,0.0,-3.0
VCS,5820-14-5697607,3.0,0.0,-3.0
TLN,5985-14-4832662,3.0,0.0,-3.0
TRS,5895-25-1509709,3.0,0.0,-3.0
TRS,5895-25-1509708,3.0,0.0,-3.0
DOU,6130-14-4491648,3.0,0.0,-3.0
VLY,5895-14-5666299,3.0,0.0,-3.0
LLE,5895-01-5217212,3.0,0.0,-3.0
VCS,5820-14-5816498,3.0,0.0,-3.0
BSN,7025-01-4636408,3.0,0.0,-3.0
VLY,5895-25-1626130,3.0,0.0,-3.0
MLF,7010-14-5676648,3.0,0.0,-3.0
MLF,7010-14-5734838,3.0,0.0,-3.0
LYO,7025-01-6571299,3.0,0.0,-3.0
MSE,7025-14-5947967,3.0,0.0,-3.0
BLD,7035-01-6774521,3.0,0.0,-3.0
CRL,5998-14-4536065,3.0,0.0,-3.0
SRS,5820-99-9589996,3.0,0.0,-3.0
BSN,7025-01-5946261,3.0,0.0,-3.0
CHN,7025-01-6746466,3.0,0.0,-3.0
SRS,5820-01-6504028,3.0,0.0,-3.0
EVX,5810-14-5860296,3.0,0.0,-3.0
BLD,7035-14-5914982,3.0,0.0,-3.0
MLF,7021-14-5535231,3.0,0.0,-3.0
EVX,6130-01-6470900,3.0,0.0,-3.0
MLF,7021-14-5416289,3.0,0.0,-3.0
CHG,5895-14-6064196,3.0,0.0,-3.0
CHG,5895-14-6064201,3.0,0.0,-3.0
CHN,7025-01-6134405,3.0,0.0,-3.0
DOU,6130-25-1623620,3.0,0.0,-3.0
MLF,7021-01-6164932,3.0,0.0,-3.0
MRC,DIRI-14-0002547,3.0,0.0,-3.0
TLE,6117-01-6148648,3.0,0.0,-3.0
BSN,7025-01-5370773,3.0,0.0,-3.0
BLD,7050-14-5933472,3.0,0.0,-3.0
MLF,7010-14-5874077,3.0,0.0,-3.0
VLY,5895-33-2207873,3.0,0.0,-3.0
FVS,7035-14-5724440,3.0,0.0,-3.0
MLF,6130-14-5741578,3.0,0.0,-3.0
FVS,7035-14-5468189,3.0,0.0,-3.0
MLF,6130-01-6858032,3.0,0.0,-3.0
BRY,5895-01-5234573,3.0,0.0,-3.0
ITS,6625-01-6893105,3.0,0.0,-3.0
STY,6130-01-6016108,3.0,0.0,-3.0
DOU,5895-14-5402712,3.0,0.0,-3.0
ITS,6625-12-3465937,3.0,0.0,-3.0
TLN,7025-01-6831398,3.0,0.0,-3.0
DOU,5895-14-5402717,3.0,0.0,-3.0
STG,5895-99-1614657,3.0,0.0,-3.0
LLE,5820-99-8564345,3.0,0.0,-3.0
TLE,7025-01-6250444,3.0,0.0,-3.0
TLN,5998-14-4852177,3.0,0.0,-3.0
MLF,5935-01-1425029,3.0,0.0,-3.0
PAU,7025-14-5910776,3.0,0.0,-3.0
NCY,7025-14-5947967,3.0,0.0,-3.0
TLN,7021-14-5658034,3.0,0.0,-3.0
LYO,7195-14-5872686,3.0,0.0,-3.0
TLE,7025-01-6245575,3.0,0.0,-3.0
BRY,5975-14-5648944,3.0,0.0,-3.0
STG,5998-01-6261981,3.0,0.0,-3.0
BRY,5985-99-5012496,3.0,0.0,-3.0
MSE,7025-14-5639475,3.0,0.0,-3.0
NCY,5998-14-5149583,3.0,0.0,-3.0
TLN,5998-14-4852169,3.0,0.0,-3.0
TLE,6130-14-4744169,3.0,0.0,-3.0
BRY,5995-99-8833796,3.0,0.0,-3.0
VLY,5895-01-4480144,3.0,0.0,-3.0
MLF,5998-14-5567385,3.0,0.0,-3.0
TLN,5998-14-4852164,3.0,0.0,-3.0
SRS,3920-14-5451558,3.0,0.0,-3.0
SDR,7025-01-6735508,3.0,0.0,-3.0
MSE,7025-14-5849750,3.0,0.0,-3.0
CHG,5975-01-6429655,4.0,1.0,-3.0
SRS,5805-14-5135582,3.0,0.0,-3.0
TLE,7025-01-6470038,3.0,0.0,-3.0
BRY,5895-01-6584623,3.0,0.0,-3.0
BRY,5895-01-6585045,3.0,0.0,-3.0
BRY,5895-01-6589391,3.0,0.0,-3.0
DOU,5810-14-4700847,3.0,0.0,-3.0
BRY,5895-01-6601945,3.0,0.0,-3.0
BRY,5895-01-6815667,3.0,0.0,-3.0
ITS,6625-01-6014801,3.0,0.0,-3.0
SDR,5895-01-5676226,3.0,0.0,-3.0
STG,5998-14-5115509,3.0,0.0,-3.0
CHN,7010-14-5989599,3.0,0.0,-3.0
LYO,7025-15-2006137,3.0,0.0,-3.0
CHG,5975-14-5652033,3.0,0.0,-3.0
MLF,6021-14-5772636,3.0,0.0,-3.0
BRY,5895-14-5462694,3.0,0.0,-3.0
SDR,5895-01-6108993,3.0,0.0,-3.0
LYO,7035-01-6567059,3.0,0.0,-3.0
BRY,5895-14-5800344,3.0,0.0,-3.0
SDR,5895-01-6548907,3.0,0.0,-3.0
BRY,5895-14-5854238,3.0,0.0,-3.0
MLF,5998-14-5649434,3.0,0.0,-3.0
TRS,5810-14-5860301,3.0,0.0,-3.0
BRY,5895-14-5866357,3.0,0.0,-3.0
RNS,5998-14-4491642,3.0,0.0,-3.0
MSE,5836-37-5349926,3.0,0.0,-3.0
TLN,7021-01-6746453,3.0,0.0,-3.0
FVS,6625-14-4007172,3.0,0.0,-3.0
DOU,5985-14-4755777,3.0,0.0,-3.0
MDM,7025-01-6266253,3.0,0.0,-3.0
TRS,5895-14-3951068,3.0,0.0,-3.0
BSN,5820-14-5900886,3.0,0.0,-3.0
STG,5985-14-5511392,3.0,0.0,-3.0
STY,6130-01-6772152,3.0,0.0,-3.0
ITS,7025-14-5821521,3.0,0.0,-3.0
CHG,7025-01-6620265,3.0,0.0,-3.0
MSE,5998-14-5649402,3.0,0.0,-3.0
TLE,6660-14-5427875,3.0,0.0,-3.0
RNS,5998-14-4852172,3.0,0.0,-3.0
CHG,5998-99-6687720,3.0,0.0,-3.0
RNS,5998-14-4852175,3.0,0.0,-3.0
VCS,7010-14-5918742,3.0,0.0,-3.0
MDM,5998-01-5854029,3.0,0.0,-3.0
BSN,5895-01-5660851,3.0,0.0,-3.0
DOU,5998-14-4761676,3.0,0.0,-3.0
ITS,7025-14-5910776,3.0,0.0,-3.0
TLN,6130-14-5849963,3.0,0.0,-3.0
ITS,7025-14-5947967,3.0,0.0,-3.0
MDM,7025-01-5088750,3.0,0.0,-3.0
EVX,5975-14-4823982,3.0,0.0,-3.0
MDM,7025-01-5000393,3.0,0.0,-3.0
TLE,7021-14-5397470,3.0,0.0,-3.0
LLG,5975-01-6429655,3.0,0.0,-3.0
DOU,5998-14-4761675,3.0,0.0,-3.0
DOU,5985-14-4749858,3.0,0.0,-3.0
VCS,7025-01-5362563,3.0,0.0,-3.0
BSN,5820-14-5067494,3.0,0.0,-3.0
CHG,7025-14-5849742,3.0,0.0,-3.0
MDM,5895-14-5866357,3.0,0.0,-3.0
VCS,5998-14-5649434,3.0,0.0,-3.0
TRS,5895-14-5648071,3.0,0.0,-3.0
PAU,7025-14-5639475,3.0,0.0,-3.0
EVX,5998-14-5149570,3.0,0.0,-3.0
MSE,5998-01-6590122,3.0,0.0,-3.0
TRS,5895-01-6589142,3.0,0.0,-3.0
BSN,5998-14-5216509,3.0,0.0,-3.0
MSE,7021-14-5732755,3.0,0.0,-3.0
TLE,6625-33-2131819,3.0,0.0,-3.0
MSE,5998-14-5648947,3.0,0.0,-3.0
DOU,5998-14-5223322,3.0,0.0,-3.0
BSN,5998-14-5149581,3.0,0.0,-3.0
EVX,5975-14-4823987,3.0,0.0,-3.0
SDR,5975-01-6429653,3.0,0.0,-3.0
MDM,7025-01-6678600,3.0,0.0,-3.0
MDM,5930-01-6477405,3.0,0.0,-3.0
DOU,5975-58-0013321,3.0,0.0,-3.0
BSN,5810-14-5872750,3.0,0.0,-3.0
BSN,5998-14-4891305,3.0,0.0,-3.0
MDM,5975-01-5925424,3.0,0.0,-3.0
MSE,5998-14-5648977,3.0,0.0,-3.0
MSE,7010-14-5926783,3.0,0.0,-3.0
PAU,7025-14-5626354,3.0,0.0,-3.0
MDM,7025-01-6611870,3.0,0.0,-3.0
CRL,5998-20-0085539,3.0,0.0,-3.0
BSN,5810-14-6101328,3.0,0.0,-3.0
MDM,7025-01-6504722,3.0,0.0,-3.0
TLN,6130-14-5654848,3.0,0.0,-3.0
BSN,5998-14-5511953,3.0,0.0,-3.0
MDM,7021-14-6008756,3.0,0.0,-3.0
BSN,5895-14-4626374,3.0,0.0,-3.0
FVS,6625-14-5875573,3.0,0.0,-3.0
CHG,6625-01-5864474,3.0,0.0,-3.0
BSN,5965-14-4177295,3.0,0.0,-3.0
EVX,5975-14-6014460,3.0,0.0,-3.0
BSN,5985-15-2036611,3.0,0.0,-3.0
TRS,5895-14-5466668,3.0,0.0,-3.0
STG,5985-14-5805213,3.0,0.0,-3.0
SDR,5998-14-5649402,3.0,0.0,-3.0
MDM,6130-14-5650944,5.0,2.0,-3.0
SDR,5998-14-5149581,3.0,0.0,-3.0
MDM,6130-14-5442294,3.0,0.0,-3.0
SZA,5820-14-5875037,3.0,0.0,-3.0
BSN,5975-14-4761674,3.0,0.0,-3.0
TLN,7010-14-5958229,3.0,0.0,-3.0
BSN,5985-14-5325387,3.0,0.0,-3.0
BSN,5975-14-5648854,3.0,0.0,-3.0
STG,5985-22-2823422,3.0,0.0,-3.0
VCS,6130-14-5464255,3.0,0.0,-3.0
RNS,5998-14-5250660,3.0,0.0,-3.0
